"Task ID","Event Date Time (UTC)","Performance Counter","Value"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/write","13087.7445449707"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/transfer","37292.108851332"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk sec/transfer","0.0138726315668863"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk reads/sec","1605.3766973597"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk writes/sec","2.98767375439151"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk writes/sec","231.04677033961"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk writes/sec","0.995891251463836"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk writes/sec","1636.24932615508"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk transfers/sec","2.98767375439151"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk transfers/sec","231.04677033961"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk transfers/sec","0.995891251463836"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk transfers/sec","3241.62602351479"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk read bytes/sec","105161017.191374"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk write bytes/sec","44870.8762259546"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk write bytes/sec","2495942.49006872"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk write bytes/sec","61187.5584899381"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk write bytes/sec","21888829.2571338"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk bytes/sec","44870.8762259546"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk bytes/sec","2495942.49006872"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk bytes/sec","61187.5584899381"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk bytes/sec","127049846.448507"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/read","65505.5086848635"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/write","15018.6666666667"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/write","10802.7586206897"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/write","61440"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/write","13377.4412659769"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/transfer","15018.6666666667"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/transfer","10802.7586206897"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/transfer","61440"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/transfer","39193.2460829493"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk sec/transfer","0.0008005"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk sec/transfer","0.000507547844827586"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk sec/transfer","0.0001617"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk sec/transfer","0.0148408525652842"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log flushes/sec","0.995891251463836"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log flushes/sec","230.050879088146"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log flushes/sec","231.04677033961"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log bytes flushed/sec","61187.5584899381"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log bytes flushed/sec","2466878.399786"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log bytes flushed/sec","2528065.95827594"
"Blog-B1","1/7/2020 8:02:43 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\processor(_total)\% processor time","8.99674734203622"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\processor(0)\% processor time","7.82502657888793"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\processor(1)\% processor time","6.26273889378434"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\processor(2)\% processor time","9.38731426399152"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\processor(3)\% processor time","12.5118896341987"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\processor(_total)\% privileged time","3.90571921275899"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\processor(_total)\% user time","5.07742997726609"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(default)\cpu usage %","10.8391608391608"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(internal)\cpu usage %","0.0999000999000999"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\memory\available kbytes","9711288"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\memory\committed bytes","23949664256"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\paging file(_total)\% usage","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\database cache memory (kb)","19971496"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\free memory (kb)","1584"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\target server memory (kb)","29032440"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\total server memory (kb)","20816144"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk reads/sec","1697.0124010971"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk writes/sec","1518.53872611541"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk transfers/sec","3215.55112721251"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk read bytes/sec","111099761.843518"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk write bytes/sec","17386183.4554097"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk bytes/sec","128485945.298928"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/read","65467.8550207962"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/write","11449.2855245684"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/transfer","39957.6745061148"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk sec/transfer","0.0127261439009094"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk reads/sec","1697.0124010971"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk writes/sec","284.347888953881"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk writes/sec","1.00832584735419"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk writes/sec","1233.18251131417"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk transfers/sec","284.347888953881"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk transfers/sec","1.00832584735419"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk transfers/sec","2930.19491241127"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk read bytes/sec","111099761.843518"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk write bytes/sec","2315438.80979637"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk write bytes/sec","61951.5400614413"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk write bytes/sec","15008793.1055519"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk bytes/sec","2315438.80979637"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk bytes/sec","61951.5400614413"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk bytes/sec","126108554.94907"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/read","65467.8550207962"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/write","8142.97872340426"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/write","61440"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/write","12170.7800490597"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/transfer","8142.97872340426"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/transfer","61440"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/transfer","43037.599449415"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk sec/transfer","0.000494099290780142"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk sec/transfer","0.0001506"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk sec/transfer","0.0139167564693737"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log flushes/sec","1.00832584735419"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log flushes/sec","283.339563106527"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log flushes/sec","284.347888953881"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log bytes flushed/sec","61951.5400614413"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log bytes flushed/sec","2301499.71328255"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log bytes flushed/sec","2363451.25334399"
"Blog-B1","1/7/2020 8:03:45 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\processor(_total)\% processor time","9.77329926956209"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\processor(0)\% processor time","7.82033527150192"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\processor(1)\% processor time","12.5074368678662"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\processor(2)\% processor time","9.38270247029003"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\processor(3)\% processor time","9.38270247029003"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\processor(_total)\% privileged time","5.0776883964863"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\processor(_total)\% user time","4.68710159636431"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(default)\cpu usage %","11.8577075098814"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(internal)\cpu usage %","0.123517786561265"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\memory\available kbytes","3368316"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\memory\committed bytes","30444888064"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\paging file(_total)\% usage","0"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\database cache memory (kb)","26208592"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\free memory (kb)","1584"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\target server memory (kb)","29032440"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\total server memory (kb)","27204144"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk reads/sec","1095.82600178357"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk writes/sec","2460.81993592795"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk transfers/sec","3556.64593771152"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk read bytes/sec","71816052.8528877"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk write bytes/sec","24968073.8604871"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk bytes/sec","96784126.7133749"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/read","65536"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/write","10146.2417042196"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/transfer","27212.1904761905"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk sec/transfer","0.016112858531746"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk reads/sec","1095.82600178357"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk writes/sec","392.158523177375"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk writes/sec","2.01623919371401"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk writes/sec","2066.64517355686"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk transfers/sec","392.158523177375"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk transfers/sec","2.01623919371401"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk transfers/sec","3162.47117534043"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:04:47 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk read bytes/sec","0"
